Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
sangaaxdiln,Premium Episode.Drama.J,Premium Episode.Drama.J,5,,ollywood's Most Wanted Pup,好莱坞最受欢迎的小狗,2026-07-08 05:08:36,20,7889,0,0,,,,,,,https://v45.tiktokcdn-eu.com/1f32f9f1e39fa51e9e441a21dd84a146/6a55b1ee/video/tos/alisg/tos-alisg-ve-37c799-sg/ocV8dQpB1Ac2lE5iiCn6PAIGBBDHfIGw0KEJBd/?a=1233&bti=PDQ1NWYwLTE6&&bt=352&ft=td_Lr8QLodzR12Nvgf~ZzIxRmiobiq_45SY&mime_type=video_mp4&rc=aDRoNTw6NTY3M2VkNGQ3NEBpajhpZ3A5cmhvPDMzZzgzNEBiYWJeXzFgXzAxLzAxNjAzYSNeZy0wMmRzcDBhLS1kLy9zcw%3D%3D&vvpl=1&l=20260713034906C895929BBCA600A3919A&btag=e00095000&shp=d05b14bd&shcp=-,https://www.tiktok.com/@sangaaxdiln
drama.pro28,The Lore Master,The Lore Master,1,ID 7655348411968967688,Nine Lives Nine Black Belts,九命九黑带,2026-06-25 23:05:56,20,785292,2085,34.8,是 / Yes,Fantasy、Action,奇幻、行动,"A stray orange cat swallows lightning-struck ramen broth and unlocks nine deadly kung fu styles — one per life — teaming up with a broke, hot-tempered ex-boxer to fist-fight their way through New York's nastiest debt collectors before all nine lives burn out.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,2,ID 7645777364060656660,Mythic Tamer: Rise of the Trash Summon,神话驯兽师：垃圾召唤的崛起,2026-05-31 13:04:08,25,467013,1870,31.2,是 / Yes,Challenge/Quests in Game、Love Triangle、Revenge,游戏中的挑战/任务、三角恋、复仇,Mythic Tamer: Rise of the Trash Summon,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,3,ID 7655348689912960008,Styx Whiskers: Cats Who Sail the River of Souls,冥河须：航行灵魂之河的猫,2026-06-25 23:06:43,20,830360,2236,37.3,是 / Yes,Adventure、Fantasy、Ensemble Cast,冒险、奇幻、群像,"A one-eyed cat captain, a stray who can touch ghosts, and a fading white cat who sings the dead to sleep — sailing a river that connects every mythological underworld, fighting monsters made of dead cats coming back wrong, racing to stop whatever ancient horror reversed the flow of death itself.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,4,ID 7655348501660062727,The Zombie Queen Fell in Love With a Living Man,僵尸女王爱上了一个活人,2026-06-25 23:04:35,20,848898,2259,37.6,是 / Yes,End-of-the-World、Romantic Complications,世界末日、浪漫并发症,"She rules a million zombies with a single thought, but the one man she can't control is the one she's falling for — and both worlds want them dead for it.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,5,ID 7653786497623200786,Prometheus The Fire Thief in Silicon Valley,硅谷的火盗普罗米修斯,2026-06-21 18:02:41,31,766860,2073,34.5,是 / Yes,Action、City,行动、城市,Leon creates free AI and fights reincarnated gods with policewoman Ava.,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,6,ID 7650346950767760392,The Shadow Lord's Substitute Bride,暗影领主的替身新娘,2026-06-12 11:36:52,30,880207,1809,30.1,是 / Yes,Contract Lovers、Revenge、Fantasy,合约爱好者、复仇、奇幻,The Shadow Lord's Substitute Bride,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,7,ID 7650346893511250951,Married to My Ex's Ruthless Uncle,嫁给了我前夫的无情叔叔,2026-06-12 11:34:41,30,359870,2070,34.5,是 / Yes,Love After Marriage、Family Feud、Married Life,婚后的爱情、家庭恩怨、婚姻生活,Married to My Ex's Ruthless Uncle,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,8,ID 7656958479114392583,Midnight Anchor,午夜锚,2026-06-30 07:12:17,40,811438,2336,38.9,是 / Yes,Fantasy、Mystery、Redemption,奇幻、神秘、赎回,Midnight Anchor,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,9,ID 7650348573195981831,The Exiles Covenant,流亡者盟约,2026-06-12 11:42:53,29,15196794,2229,37.1,是 / Yes,Adventure、Cultivation,冒险、栽培,The Exiles Covenant,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,10,ID 7620813949222573087,She Rules the Ruins,她统治着废墟,2026-05-29 22:41:38,50,364938,3609,60.1,是 / Yes,Revenge、Family Feud、Lost Child,复仇、家庭恩怨、丢失的孩子,She Rules the Ruins. to revenge,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,11,ID 7650349237095502855,"They Buried the Beast, But He Dug His Way Out",他们埋葬了野兽，但他却挖出了出路,2026-06-12 11:46:02,21,5720740,1936,32.3,是 / Yes,Revenge、Royal Palace、Friends to Lovers,复仇、皇宫、朋友到恋人,Beast digs his way out,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,12,ID 7652952117820855314,The Princess’s Dog Is a Man!,公主的狗是个男人！,2026-06-19 12:04:30,30,789246,1595,26.6,是 / Yes,Romantic Complications、Royal Palace、Mistaken Identities,浪漫并发症、皇宫、错误的身份,The Princess’s Dog Is a Man!,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,13,ID 7640369785984947208,The Prince Who Kisses Me Only at Midnight,只在午夜亲吻我的王子,2026-06-29 23:31:34,30,1024852,1636,27.3,是 / Yes,Romantic Complications、Fantasy、dark romance,浪漫并发症、奇幻、黑暗浪漫,"Every midnight, a Victorian prince walks out of her mirror to kiss her. Every kiss steals one year of her life and buys him one minute of freedom. She knows loving him will kill her. She sets the alarm anyway.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,14,ID 7645802916195963911,Valkyrie's Vengeance: Blood Moon Rising,瓦尔基里的复仇：血月升起,2026-05-31 18:58:15,30,85040842,1675,27.9,是 / Yes,Revenge、Love Triangle、Fantasy,复仇、三角恋、奇幻,Valkyrie's Vengeance: Blood Moon Rising,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,15,ID 7647854078940845076,A Knight's Forbidden Heart,骑士禁忌之心,2026-06-07 17:03:12,30,789983,1631,27.2,是 / Yes,Romantic Complications、Werewolf、Enemies to Lovers,浪漫并发症、狼人、从敌人到恋人,"Alpha werewolf heiress Ella falls for Ruben, a mysterious knight who once robbed her. When Ruben’s secret identity as a forbidden vampire hybrid is exposed amid an enemy siege, they must navigate betrayal, hidden pasts, and intense romance to save their castle and prove that true love can conquer blood feuds.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,16,ID 7654251010734953490,The Wolf Throne,狼王座,2026-06-23 00:06:32,50,7447753,5314,88.6,是 / Yes,Royal Palace、Mistaken Identities、Revenge,皇宫、错误的身份、复仇,The Wolf Throne,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,17,ID 7655332874811790344,I Wake Up With a New Superpower Daily,我每天醒来都拥有新的超能力,2026-06-25 22:03:56,20,385527,2412,40.2,是 / Yes,Adventure、City,冒险、城市,"A broke delivery girl gets struck by purple lightning and wakes up every morning with a random superpower she can't control — today she's invisible, tomorrow she breathes fire, and a secret organization is hunting her down before she discovers what she really is.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,18,ID 7647882882341639186,The Falling Star's Ultimatum,流星的最后通牒,2026-06-07 20:06:34,30,4634164,1734,28.9,是 / Yes,Political Intrigue、Cultivation、Redemption,政治阴谋、栽培、赎回,The Falling Star's Ultimatum,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,19,ID 7656958379994387463,Mind Over Heart,心胜于心,2026-06-30 07:11:47,31,4175574,2099,35.0,是 / Yes,Romantic Complications、Fantasy、Reconciliation,浪漫并发症、奇幻、和解,She regains memory and reunites with her destined lover finally.,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,20,ID 7657992433405875218,The Human Husbandry Protocol: Taming My Tentacle Duke,人类畜牧协议：驯服我的触手公爵,2026-07-03 02:04:55,44,8365857,3424,57.1,是 / Yes,Superior and Inferior、Forced Love、Fantasy,强弱逆袭、强迫的爱、奇幻,The Human Husbandry Protocol: Taming My Tentacle Duke,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,21,ID 7655348846830261266,Portal Hunter,传送门猎人,2026-06-25 23:07:49,60,811858,3861,64.3,是 / Yes,Action、Fantasy、Lost Child,行动、奇幻、丢失的孩子,Portal Hunter,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,22,ID 7660501393689613330,Lucifer: The Morning Star Falls,路西法：晨星坠落,2026-07-09 20:23:44,30,772043,2462,41.0,是 / Yes,Betrayal、Emperor & Minister、Fantasy,背叛、皇帝与大臣、奇幻,Lucifer: The Morning Star Falls,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,23,ID 7656901076352029703,Lord Sinclair: The Poor Driver's Secret,辛克莱勋爵：可怜司机的秘密,2026-06-30 03:29:34,53,660252,4512,75.2,是 / Yes,Cultivation、Redemption、Romantic Complications,栽培、赎回、浪漫并发症,Lord Sinclair: The Poor Driver's Secret,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,24,ID 7647802750641656852,The Gilded Spire,镀金尖塔,2026-06-08 13:00:22,29,18125082,2117,35.3,是 / Yes,dark romance、Revenge、Fantasy,黑暗浪漫、复仇、奇幻,The Gilded Spire,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,25,ID 7654251256902554642,Substitute Star,替补明星,2026-06-23 00:07:50,51,807823,3278,54.6,是 / Yes,Mistaken Identities、Celebrity、Revenge,错误的身份、名人、复仇,A double avenges being framed by swapping lives and exposing the star.,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,26,ID 7652952464336966663,Kissed by Death,被死亡之吻,2026-06-19 12:06:16,31,779524,1792,29.9,是 / Yes,Romantic Complications、Reconciliation、Fantasy,浪漫并发症、和解、奇幻,Two fated souls defy fate and evil to rekindle entangled lives.,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,27,ID 7624726251588244481,Reborn from the Ashes,从灰烬中重生,2026-05-31 11:51:50,30,332875,1852,30.9,是 / Yes,Revenge、Fantasy、Love Triangle,复仇、奇幻、三角恋,"Reborn from the Ashes, to revenge",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,28,ID 7643081881415848976,Breath of Ghost Orchid,鬼兰之息,2026-06-01 01:59:22,30,768110,2278,38.0,是 / Yes,Action、Fantasy、dark romance,行动、奇幻、黑暗浪漫,Breath of Ghost Orchid,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,29,ID 7654251118251267079,My House is a Mimic,我的房子是一个模仿者,2026-06-23 00:05:51,31,372527,1584,26.4,是 / Yes,Mystery、Fantasy,神秘、奇幻,"A man finds his house is sentient, defends it from demolition, shelters other magical buildings.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,30,ID 7645880449717310472,The Vine Mother,葡萄树妈妈,2026-06-01 01:59:22,31,10019390,1669,27.8,是 / Yes,Revenge、End-of-the-World、Lost Child,复仇、世界末日、丢失的孩子,A mother fights her cruel captors to protect her plant-child in the apocalypse.,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,31,ID 7643329262229099536,I Woke Up in the Wrong Mythology,我在错误的神话中醒来,2026-05-26 00:17:20,20,3213339,1984,33.1,是 / Yes,Adventure、Redemption、Multiverse,冒险、赎回、多重宇宙,"A chronically insomniac librarian falls asleep in a mythology section and wakes up INSIDE a different myth every single day—Vikings, Greek gods, Egyptian tombs—and must escape before sunset or be trapped in legend forever, while a mysterious blue-eyed stranger appears in every world wearing a different face.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,32,ID 7658626129842082834,Where the Moon Meets the Sea,月亮与大海相遇的地方,2026-07-04 19:03:53,64,5314842,5197,86.6,是 / Yes,Contract Lovers、Romantic Complications、Fantasy,合约爱好者、浪漫并发症、奇幻,Where the Moon Meets the Sea,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,33,ID 7654265811636442130,Ghost Orchid: The Elf King's Obsession,幽灵兰：精灵王的痴迷,2026-06-23 01:03:23,51,827453,4415,73.6,是 / Yes,Cultivation、Contract Lovers、Married Life,栽培、合约爱好者、婚姻生活,Ghost Orchid: The Elf King's Obsession,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,34,ID 7656912062085698567,The Abyssal Duke’s Pearl Queen,深渊公爵的珍珠女王,2026-06-30 04:13:50,40,879788,3705,61.8,是 / Yes,Royal Palace、Redemption、Family Disputes,皇宫、赎回、家庭纠纷,The Abyssal Duke’s Pearl Queen,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,35,ID 7657992798872228872,My Alien CEO: Stealing My Life,我的外星人首席执行官：偷走我的生活,2026-07-03 02:06:19,50,806003,3925,65.4,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,My Alien CEO: Stealing My Life,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,36,ID 7655332933607363591,OLYMPUS ZERO: The Gods Are Already Dead,奥林匹斯零：众神已死,2026-06-25 22:06:22,20,4780285,2224,37.1,是 / Yes,Cultivation、Adventure,栽培、冒险,"A college girl gets sucked into Mount Olympus — but every god is now a zombie that still has their powers, and she's the only human alive in a heaven that's rotting from the inside out.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,37,ID 7650349085320598535,Elemental Infinite Reaping,元素无限收割,2026-06-12 11:50:22,25,8638258,1551,25.9,是 / Yes,Lost Child、Fantasy、Skill/Talent Competition,丢失的孩子、奇幻、技能/才艺竞赛,Elemental Infinite Reaping,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,38,ID 7650346917481993234,Bound by the Scar,被伤疤所束缚,2026-06-12 11:36:54,40,2821443,2264,37.7,是 / Yes,Adventure、Werewolf,冒险、狼人,Bound by the Scar,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,39,ID 7644164396910138388,Kiss.exe Has Been Activated!,Kiss.exe已激活！,2026-05-31 10:38:09,20,580842,1574,26.2,是 / Yes,Fantasy、Love Triangle、Revenge,奇幻、三角恋、复仇,"A kiss-triggered program awakens and turns romance into a glitchy battle between love, control, and chaos.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,40,ID 7657976746188248071,Beast: His Dark Sea Bride,野兽：他的暗海新娘,2026-07-03 01:04:01,62,1994487,5450,90.8,是 / Yes,Fantasy、Forced Love、dark romance,奇幻、强迫的爱、黑暗浪漫,Beast: His Dark Sea Bride,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,41,ID 7653493052673692679,"Hobo Swallows Iron, NYC Kneels",流浪汉吞下铁，纽约下跪,2026-06-20 23:06:09,24,830306,1704,28.4,是 / Yes,Action、City,行动、城市,"Hobo Swallows Iron, NYC Kneels",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,42,ID 7643272758042809345,The Botanist Who Seduced The Plant King,引诱植物王的植物学家,2026-05-25 21:35:25,20,6012172,1707,28.4,是 / Yes,dark romance、Romantic Complications、Fantasy,黑暗浪漫、浪漫并发症、奇幻,"Every plant on Earth woke up hungry, angry, and ready to kill — skyscrapers strangled by vines, sunflowers firing explosive seeds like cannons — and the only woman who can hear them speak just discovered the Plant King doesn't want peace, he wants her heart, literally and figuratively.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,43,ID 7644411193586750485,Thorns Under the Moon,月下荆棘,2026-05-27 23:30:41,31,795812,1817,30.3,是 / Yes,Revenge、Mistaken Identities、Royal Palace,复仇、错误的身份、皇宫,"Once an innocent moon witch, Ivy concealed her identity and fell in love with Crown Prince Liam. Yet on the night of the royal massacre, she was shot off a cliff by Liam himself. Three years later, she returns to the palace as a cold, sharp black lotus under the fake identity of a mysterious noble lady from another kingdom. Her goal is clear: to make the traitorous Liam and the entire imperial city pay dearly with blood.",,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,44,ID 7653013751855682578,God Mode Striker,神模式前锋,2026-06-19 16:06:25,50,818259,4796,79.9,是 / Yes,Sports、Fantasy、Mistaken Identities,运动的、奇幻、错误的身份,God Mode Striker,,否 / No,,https://www.tiktok.com/@drama.pro28
drama.pro28,The Lore Master,The Lore Master,45,ID 7650346861983257608,Midnight Anchor,午夜锚,2026-06-12 11:36:37,40,324010,2336,38.9,是 / Yes,Mystery、Fantasy,神秘、奇幻,Midnight Anchor,,否 / No,,https://www.tiktok.com/@drama.pro28
