Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
johnhgrks94,Drama Mode On,Drama Mode On,126,ID 7650348472629105682,Mom's Secret: The Underworld Queen,妈妈的秘密：黑社会女王,2026-06-12 11:46:35,60,17779012,4442,74.0,是 / Yes,Family & Ethics、City、Mother- & Daughter-in-Law,家庭与道德、城市、婆婆和儿媳妇,Mom's Secret: The Underworld Queen,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,127,ID 7639357114599068692,I'm Dating A Bigfoot And He's Shy,我正在和一个大脚怪约会，他很害羞,2026-05-15 15:07:38,20,12054149,1700,28.3,是 / Yes,Fantasy、Redemption、Adventure,奇幻、赎回、冒险,"An outdoor vlogger goes hunting for Bigfoot and finds him — but he's eight feet tall, devastatingly handsome under all that fur, and so shy he literally causes animal stampedes every time she flirts with him, while a ruthless hunting dynasty closes in to rip out his heart worth a hundred million dollars.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,128,ID 7647854026494874644,In Love with My Target,爱上我的目标,2026-06-08 16:19:09,59,26310651,4094,68.2,是 / Yes,City、Bromance、Romantic Complications,城市、兄弟情谊、浪漫并发症,In Love with My Target,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,129,ID 7639357099809526804,Every Lie He Kissed Into My Skin,他亲吻我皮肤的每一个谎言,2026-05-14 18:05:20,20,8942855,1424,23.7,是 / Yes,Family Feud、Revenge、Redemption,家庭恩怨、复仇、赎回,"She lost everything to the man she loved — her name, her company, her dignity — while the one man who could save her chose to believe the lies, until twelve buried secrets exploded and revenge wore her face.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,130,ID 7650348801227641864,Thief of the Heart,心之窃贼,2026-06-12 11:43:27,50,339321,2965,49.4,是 / Yes,Crime、Family Feud,犯罪、家庭恩怨,Thief of the Heart,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,131,ID 7650347980108747784,God of Flavors: The Vengeful Feast,味之神：复仇盛宴,2026-06-12 11:40:45,24,341367,1502,25.0,是 / Yes,City、Business Competition,城市、商业竞赛,God of Flavors: The Vengeful Feast,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,132,ID 7634546490534859796,He Thought I'd Never Leave,他以为我永远不会离开,2026-05-01 07:44:42,29,1949437,1930,32.2,是 / Yes,Revenge、Contract Lovers、Family Feud,复仇、合约爱好者、家庭恩怨,He Thought I'd Never Leave,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,133,ID 7650349181890155538,Between Two Worlds City & Magic,两个世界城市与魔法之间,2026-06-12 11:45:18,28,331608,1580,26.3,是 / Yes,Flipped、Adventure、Fantasy,翻转、冒险、奇幻,He runs a cross-world convenience store and falls in love with an elf knight.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,134,ID 7643097445605626897,She Had Everything Until They Took Her Name,她拥有一切，直到他们取了她的名字,2026-05-25 00:23:01,20,3520447,1433,23.9,是 / Yes,Revenge、Mistaken Identities、Family Feud,复仇、错误的身份、家庭恩怨,"In 1889 New York, Rosalind Ashford, the sole legitimate female heir to a railroad empire, is betrayed by her family and stripped of everything. Reduced to a laundress in the slums, she meets a mysterious railroad tycoon Callum Vane, who holds the key to avenging her mother and destroying the Ashford family. She decides to fight back and make those who betrayed her pay.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,135,ID 7650348037818225682,The Billionaire Ex-Con,亿万富翁有犯罪前科,2026-06-12 11:45:54,30,876075,1647,27.4,是 / Yes,Love After Marriage、Family Feud、Romantic Complications,婚后的爱情、家庭恩怨、浪漫并发症,The Billionaire Ex-Con,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,136,ID 7638319636433376276,Stepmother to the Billionaire Heirs,亿万富翁继承人的继母,2026-05-11 02:18:26,25,846573,1825,30.4,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,Stepmother to the Billionaire Heirs,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,137,ID 7640369668317893650,Falling for My Brother's Best Friend,爱上我哥哥最好的朋友,2026-05-19 02:51:26,20,4492704,1418,23.6,是 / Yes,Reconciliation、Revenge、Family Feud,和解、复仇、家庭恩怨,"First love reunites, old feelings reignite",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,138,ID 7650347211297133586,The PTA Mom's Secret Weapon,PTA 妈妈的秘密武器,2026-06-12 11:38:44,30,477932,1879,31.3,是 / Yes,Lost Child、Revenge、Family Feud,丢失的孩子、复仇、家庭恩怨,The PTA Mom's Secret Weapon,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,139,ID 7644334469327115265,The Ugly Heiress's Secret Empire,丑陋女继承人的秘密帝国,2026-05-27 16:13:19,25,8362308,1633,27.2,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The Ugly Heiress's Secret Empire,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,140,ID 7651482656579965970,The Vengeance Roulette,复仇轮盘赌,2026-06-15 13:13:59,60,26911657,4179,69.7,是 / Yes,Family Feud、Love Triangle、Revenge,家庭恩怨、三角恋、复仇,The Vengeance Roulette,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,141,ID 7650349047651292167,Her Secret Mother,她的秘密母亲,2026-06-12 11:47:15,30,798208,1808,30.1,是 / Yes,Family & Ethics、Family Feud、Reconciliation,家庭与道德、家庭恩怨、和解,Her Secret Mother,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,142,ID 7650348833972769800,I Accidentally Became the Mafia Boss's Boss,我一不小心就成了黑手党老大的老大,2026-06-12 11:45:13,30,3848907,1836,30.6,是 / Yes,Lost Child、Family & Ethics、Fantasy,丢失的孩子、家庭与道德、奇幻,"She thought she signed a barista contract, but five hundred mafia killers just knelt and called her ""Boss"". Now the deadliest family in New York must obey her every ridiculous order, including the gorgeous second-in-command who's falling dangerously in love.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,143,ID 7644210566583702529,The CEO's Secret Muse,首席执行官的秘密缪斯,2026-05-31 10:19:16,22,5570721,1501,25.0,是 / Yes,Family Feud、Bromance、Revenge,家庭恩怨、兄弟情谊、复仇,"A disgraced genius designer returns to the fashion empire that stole his work, posing as a meek intern while plotting revenge. A cunning CEO sees through the act and pulls him into a fake contract romance that becomes a power game of desire, strategy, and payback.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,144,ID 7651482680747414535,The Hostage Price,人质价格,2026-06-15 13:13:48,33,819812,2054,34.2,是 / Yes,Royal Palace、Lost Child、Revenge,皇宫、丢失的孩子、复仇,The Hostage Price,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,145,ID 7634546422611973141,The Maid is the Hidden Queen of Tech,女仆是隐藏的科技女王,2026-05-01 08:38:58,20,7695736,1121,18.7,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The Maid is the Hidden Queen of Tech,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,146,ID 7650348964784591890,The Feral Undercover,野性卧底,2026-06-12 11:45:03,30,349980,1852,30.9,是 / Yes,City、Mystery、Enemies to Lovers,城市、神秘、从敌人到恋人,The Feral Undercover,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,147,ID 7650348725885424658,Heartbeats Don't Lie,心跳不会说谎,2026-06-12 11:43:32,40,541408,2314,38.6,是 / Yes,Romantic Complications、City、Reconciliation,浪漫并发症、城市、和解,Heartbeats Don't Lie,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,148,ID 7650348032906794002,The Billionaire's 90-Day Bride,亿万富翁的 90 天新娘,2026-06-12 11:41:50,30,362204,1855,30.9,是 / Yes,Contract Lovers、Married Life、Family Feud,合约爱好者、婚姻生活、家庭恩怨,The Billionaire's 90-Day Bride,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,149,ID 7650348015361741831,Three Geniuses Call Me Mom,三个天才叫我妈妈,2026-06-12 11:40:08,30,3214214,1411,23.5,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,Three Geniuses Call Me Mom,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,150,ID 7643288162294305812,The Groom's Brother Chose Me,新郎的兄弟选择了我,2026-05-31 13:06:44,30,51840260,2252,37.5,是 / Yes,Family Feud、Flipped、Romantic Complications,家庭恩怨、翻转、浪漫并发症,"At her sister's wedding, a shirtless stranger claims her in front of everyone — and he owns everything the groom pretends to have.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,151,ID 7613245385507001375,The Billionaire Ex-Wife's Trap,亿万富翁前妻的陷阱,2026-03-06 11:42:45,22,15460124,1330,22.2,是 / Yes,Revenge、City,复仇、城市,The Billionaire Ex-Wife's Trap,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,152,ID 7598378418715120670,Queen's Fang,女王之牙,2026-02-07 18:13:03,5,1008048,385,6.4,是 / Yes,Enemies to Lovers、Fantasy、Adventure,从敌人到恋人、奇幻、冒险,Purifying humanity,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,153,ID 7601103889554854942,The Dollhouse Confession,玩具屋的忏悔,2026-02-02 21:17:22,4,808125,280,4.7,是 / Yes,Family Feud、Forced Love,家庭恩怨、强迫的爱,She escaped a mafia wedding. The priest who heard her confession? He's been waiting for the girl who saved his life.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,154,ID 7569901556338824222,Pride and Pregnancy,骄傲与怀孕,2025-11-08 21:08:08,10,1204191,988,16.5,是 / Yes,Love After Divorce、Family Feud、Love After Marriage,离婚后的爱情、家庭恩怨、婚后的爱情,The greatest fortune is the one she conceals.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,155,ID 7615190200184034335,Fell for the Mafia Professor,爱上黑手党教授,2026-03-10 15:31:07,29,166826997,2365,39.4,是 / Yes,Family Feud、Age Gap/Older Boyfriend、Family & Ethics,家庭恩怨、年龄差距/年长的男朋友、家庭与道德,"A criminal professor, an innocent student, and a fatal debt.",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,156,ID 7602169410916357150,Addicted to My Boss Doctor,沉迷于我的老板医生,2026-02-04 19:56:28,4,16083638,603,10.1,是 / Yes,Betrayal、Family Feud,背叛、家庭恩怨,She's my boss. She's my doctor. And I'm addicted to the way she says 'mine.',,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,157,ID 7587727071917495326,Soul Reader,灵魂阅读者,2025-12-26 20:10:12,5,772733,290,4.8,是 / Yes,Fantasy、Betrayal、Redemption,奇幻、背叛、赎回,Mind reader falling in love in mile high.,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,158,ID 7619333244974257183,Queen's Gambit: The Reborn Heiress,女王的策略：重生的女继承人,2026-03-28 10:24:48,29,8277935,1851,30.9,是 / Yes,Contract Lovers、Revenge、Family Feud,合约爱好者、复仇、家庭恩怨,"Queen's Gambit: The Reborn Heiress, Romance",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,159,ID 7602174529342886942,Never too Late to be Billionaire,成为亿万富翁永远不会太晚,2026-02-05 21:13:35,5,777053,443,7.4,是 / Yes,Revenge、Family Feud、Lost Child,复仇、家庭恩怨、丢失的孩子,To be a billionaire? It's never too late!!!,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,160,ID 7599665975880995871,419 & Married to CEO?,第419章 嫁给总裁了？,2026-01-29 19:13:46,24,14197540,1681,28.0,是 / Yes,Family Feud、Love After Divorce,家庭恩怨、离婚后的爱情,Janitor meets billionaire. One night and… a baby?,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,161,ID 7595822451926455327,The Waiter's Revenge,侍者的复仇,2026-01-18 17:58:17,5,776076,349,5.8,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The man they humiliated inherited everything they ever wanted!!!,,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhgrks94,Drama Mode On,Drama Mode On,162,ID 7624738827759997959,The Final Betrayal,最后的背叛,2026-04-11 09:29:57,27,14600408,1726,28.8,是 / Yes,Family Feud、Redemption、Revenge,家庭恩怨、赎回、复仇,"The Final Betrayal, the revenge",,否 / No,,https://www.tiktok.com/@johnhgrks94
johnhhbkq78,Story Time,Story Time,1,ID 7644335048220808208,The Pink Protocol,粉红协议,2026-05-31 10:23:16,50,364822,2884,48.1,是 / Yes,Ensemble Cast、City、Revenge,群像、城市、复仇,The Pink Protocol,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,2,ID 7644613754482955284,SIN CITY CURSE & LOVE,罪恶之城的诅咒与爱,2026-05-31 07:02:56,50,855483,3016,50.3,是 / Yes,Fantasy、Contract Lovers、Romantic Complications,奇幻、合约爱好者、浪漫并发症,SIN CITY CURSE & LOVE,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,3,ID 7644432156969817108,The gilded shackle,镀金的枷锁,2026-05-28 04:40:39,50,324770,3023,50.4,是 / Yes,Revenge、Family Feud、Lost Child,复仇、家庭恩怨、丢失的孩子,The gilded shackle,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,4,ID 7644349627294471189,Souls on Borrowed Time,借来的时间里的灵魂,2026-05-27 18:38:18,50,333658,3116,51.9,是 / Yes,Romantic Complications、Fantasy、Reconciliation,浪漫并发症、奇幻、和解,Souls on Borrowed Time,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,5,ID 7643684086661305360,His Bride: Blade Under Lace,他的新娘：蕾丝下的刀片,2026-06-02 16:22:53,30,26721182,1883,31.4,是 / Yes,Family Feud、dark romance、Action,家庭恩怨、黑暗浪漫、行动,His Bride: Blade Under Lace,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,6,ID 7643097494151156737,Slum Girl The Mafia Gun,贫民窟女孩黑手党枪,2026-06-01 11:04:04,30,10455489,2147,35.8,是 / Yes,Lost Child、Family Feud、Revenge,丢失的孩子、家庭恩怨、复仇,Slum Girl The Mafia Gun,,否 / No,,https://www.tiktok.com/@johnhhbkq78
johnhhbkq78,Story Time,Story Time,7,ID 7643088111752598544,Bad King: My Forced Bride,坏国王：我的强迫新娘,2026-06-01 04:34:16,30,4713807,2145,35.8,是 / Yes,Romantic Complications、City、Love Triangle,浪漫并发症、城市、三角恋,Bad King: My Forced Bride,,否 / No,,https://www.tiktok.com/@johnhhbkq78
loveshotsfans,LoveShots_Fans,LoveShots_Fans,1,ID 7644775607024292881,Don't Mess with Billionaire's Daughter,别惹亿万富翁的女儿,2026-07-08 11:06:49,50,803120,2723,45.4,是 / Yes,Romantic Complications、Family Feud、Lost Child,浪漫并发症、家庭恩怨、丢失的孩子,"After American billionaire James Ward divorced his French ex-wife, their daughter Camille lived with her mother in France. James spent time with her on European business trips, and Camille, bilingual in English and French, accompanied him to high-end events as an interpreter, shining brightly. Vain Eva Grant staged a ""damsel saves hero"" stunt—hiring men to fake an assassination and taking a ""stab wound""—to win James’ trust and become his fiancée, with her mother helping her secure the position by any means. Unaware Camille was James’ daughter, Eva mistook her for a mistress and bullied her at",,否 / No,,https://www.tiktok.com/@loveshotsfans
loveshotsfans,LoveShots_Fans,LoveShots_Fans,2,ID 7644832477952971792,My forbidden love with the handsome vampire,我与英俊的吸血鬼的禁忌之恋,2026-06-02 11:11:27,43,442458,3352,55.9,是 / Yes,Redemption、Romantic Complications、Fantasy,赎回、浪漫并发症、奇幻,"Awaking a sealed emotionless vampire, human girl Cindy finds out that she is now cursed to share feelings and physical damage with the vampire, gradually helping him regain emotions and the ability to love.",,否 / No,,https://www.tiktok.com/@loveshotsfans
loveshotsfans,LoveShots_Fans,LoveShots_Fans,3,ID 7644770249841218577,Resurgence of a Betrayed Woman,被背叛的女人的复活,2026-06-16 11:36:47,50,348702,3026,50.4,是 / Yes,Family Feud、Redemption、Family & Ethics,家庭恩怨、赎回、家庭与道德,"After years of being a devoted homemaker to her husband Jacob, Chloe's world is turned upside down when she discovers his affair with his secretary, Riley. Heartbroken and determined to start anew, she crosses paths with Adam, the charming CEO of a prestigious jewelry company, who has also suffered from Jacob's betrayal. Together, Chloe and Adam join forces to seek justice against Jacob. However, as they work together to exact revenge, their partnership takes an unexpected turn, leading to a connection neither of them saw coming.",,否 / No,,https://www.tiktok.com/@loveshotsfans
